"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.996284,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.985379,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.273961,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.32077,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.1394618,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.4014334,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.4475802,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,6.9,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,3.6,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.5,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,2,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.1,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.6,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.1,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,6.9,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,7.9,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,6.8,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.8,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.5,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.2,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.7,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.8,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.5,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.9,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.4,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.3,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.7,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.4,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,9.145,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,9.145,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,9.145,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,11.662,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,11.775,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,11.938,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,11.518,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,11.055,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,11.056,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,15.979,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,16.362,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,20.571,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,21.157,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,21.427,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,21.263,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,22.598,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,22.053,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,23.005,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,26.901,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2014","2014","_1000","Per thousand","0","Units",,,28.093,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2015","2015","_1000","Per thousand","0","Units",,,27.047,,
"ITA","Italy","PWCP0440","CPI weights: 04.4 - Water Supply and Miscellaneous Services relating to the dwelling","AL","Per thousand of the National CPI Total","A","Annual","2016","2016","_1000","Per thousand","0","Units",,,27.432,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",64.2,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",65.4,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",66.7,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",67.8,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",69.5,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",71.7,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",73.8,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",75.9,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",77.5,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",80.1,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",82.3,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",84.3,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",86.6,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",89,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",90.8,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",92.4,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",94.5,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",96.9,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.3,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"ITA","Italy","CPHP1000","HICP: 10 - Education","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.6,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",63.1,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",64.9,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",66.7,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",68.4,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",70.6,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",73.4,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",76.7,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",79.8,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",82.2,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",84.2,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",86.2,,
"ITA","Italy","CPHP1100","HICP: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",88.4,,
